fr,fe
116048,120827
116048,117994
116048,120630
116048,123203
116049,119510
116049,126932
116049,131880
116049,122933
116049,135618
116049,127075
116049,138055
116049,117540
116050,123438
116050,126737
116050,120934
116050,124668
116050,116032
116050,118172
116050,126150
116050,130890
116050,122316
116050,139113
116052,120420
116052,134107
116052,122868
116052,125511
116052,118709
116052,123959
116052,141869
116053,133946
116053,141402
116053,139411
116053,134198
116054,119078
116054,131508
116054,119126
116054,120203
116054,128663
116054,119813
116055,136138
116055,124894
116055,123124
116055,134881
116055,135776
116055,124036
116055,117514
116055,141449
116055,141395
116056,119528
116056,123287
116056,139172
116056,123332
116057,128165
116057,127680
116057,136793
116057,121322
116057,120760
116057,131587
116058,135363
116058,120109
116058,117537
116058,122719
116058,126970
116058,133003
116058,139428
116058,125797
116058,139727
116058,135682
116059,133662
116059,123680
116059,136189
116059,135011
116059,120017
116059,124096
116059,132412
116059,116044
116059,130666
116059,132383
116060,117499
116060,141666
116060,116757
116060,134988
116060,133636
116061,140611
116061,139082
116061,140115
116061,132540
116061,125384
116062,124879
116062,126791
116062,137784
116062,132149
116063,121903
116063,117530
116063,136670
116063,118725
116063,137453
116063,121166
116063,119926
116064,137202
116064,136094
116064,129902
116064,116501
116064,120464
116064,131850
116065,141184
116065,118520
116065,127202
116065,130127
116065,127846
116065,129268
116065,136136
116066,126866
116066,121819
116066,127424
116066,127644
116067,128919
116067,118303
116067,135108
116067,118982
116067,119779
116067,120975
116067,139790
116069,132064
116069,127854
116069,137717
116069,140273
116069,125974
116069,124119
116070,120096
116070,123455
116070,133952
116070,141359
116070,132260
116070,126384
116070,123702
116071,120639
116071,121091
116071,130353
116071,123851
116071,126369
116072,124117
116072,134694
116072,122428
116072,121050
116072,136240
116073,137092
116073,132486
116073,126792
116073,130508
116073,133548
116073,127300
116073,122108
116074,131343
116074,126928
116074,124581
116074,132194
116074,116772
116074,128942
116074,117004
116074,122864
116075,127099
116075,140690
116075,115879
116075,135878
116075,116037
116075,118604
116075,141979
116075,126520
116075,139760
116075,126677
116076,118172
116076,136142
116076,142071
116076,126368
116076,129032
116076,119321
116076,129171
116076,132647
116076,127589
116076,131335
116077,135650
116077,135078
116077,120885
116077,128135
116077,131159
116077,129024
116078,133426
116078,117193
116078,130587
116078,139145
116078,136910
116078,128518
116079,122331
116079,142033
116079,125033
116079,140233
116079,134773
116079,135547
116080,123703
116080,128890
116080,132073
116080,129953
116080,120392
116080,116371
116080,121862
116080,117273
116081,133323
116081,133905
116081,116195
116081,132506
116082,128030
116082,135008
116082,134129
116082,121897
116082,139964
116082,122237
116082,121571
116082,137759
116082,126099
116082,134751
116083,15913
116083,118532
116083,139447
116083,129194
116083,129583
116083,128810
116083,124199
116083,129118
116083,125276
116084,134507
116084,119423
116084,132953
116084,135388
116084,123356
116084,131872
116084,126802
116084,135203
116085,121460
116085,126734
116085,120987
116085,117773
116085,142026
116085,118367
116085,128625
116085,127994
116086,124773
116086,136190
116086,136656
116086,131481
116086,117880
116086,121897
116086,122298
116086,131139
116086,136173
116086,128024
116087,138809
116087,125373
116087,137388
116087,117020
116087,126489
116088,141791
116088,121682
116088,120736
116088,122805
116088,123469
116088,133430
116088,132463
116088,127013
116088,124384
116088,116017
116091,139191
116091,129021
116091,119122
116091,95
116092,120215
116092,127440
116092,117463
116092,134532
116092,139329
116092,129782
116092,141195
116092,132254
116093,132544
116093,118104
116093,134439
116093,138471
116093,140543
116093,117206
116093,128865
116093,139077
116094,131127
116094,122435
116094,133196
116094,116326
116094,141126
116094,129904
116094,134361
116094,128926
116095,137378
116095,134350
116095,117423
116095,140777
116096,134588
116096,118163
116096,131786
116096,118296
116096,137740
116096,128598
116096,129750
116097,141018
116097,117673
116097,133419
116097,126337
116097,124244
116097,116843
116097,131733
116098,140793
116098,132180
116098,139674
116098,136913
116098,118832
116098,130990
116098,123516
116098,121142
116098,127707
116099,137761
116099,116276
116099,128829
116099,119954
116099,132067
116099,139484
116100,121883
116100,138019
116100,124980
116100,119225
116101,120837
116101,116123
116101,129304
116101,129774
116101,135994
116101,127052
116101,127780
116101,129850
116102,136198
116102,141755
116102,118913
116102,123124
116103,141289
116103,130035
116103,134416
116103,133072
116104,127370
116104,117437
116104,117914
116104,125680
116104,122447
116105,120483
116105,140241
116105,136216
116105,141898
116105,137710
116105,131522
116105,121617
116105,129137
116106,134325
116106,122740
116106,130829
116106,129282
116106,116686
116106,141799
116107,120304
116107,119051
116107,116312
116107,124386
116108,140073
116108,138206
116108,120304
116108,128462
116108,120536
116108,137747
116108,117591
116108,123569
116109,122845
116109,140815
116109,115914
116109,116513
116109,119811
116109,126852
116110,138965
116110,119430
116110,136733
116110,129579
116110,138186
116110,136472
116110,122495
116110,129301
116110,135829
116110,121509
116111,125775
116111,137080
116111,137722
116111,140705
116111,129576
116112,138201
116112,135296
116112,125557
116112,134069
116112,120898
116112,138022
116112,117455
116113,129279
116113,122802
116113,128309
116113,124183
116114,128342
116114,121478
116114,140433
116114,140234
116114,119081
116114,118612
116114,123858
116115,133828
116115,133071
116115,134157
116115,141201
116116,126850
116116,139537
116116,140038
116116,116889
116116,129952
116117,131952
116117,123452
116117,131806
116117,116331
116118,138554
116118,139048
116118,135714
116118,120760
116118,119676
116118,120754
116118,126638
116118,133140
116118,131432
116118,117664
116119,118756
116119,136961
116119,137440
116119,135314
116119,139934
116119,132032
116119,119245
116119,138181
116119,124052
116119,138518
116120,126986
116120,139205
116120,119704
116120,119263
116120,130734
116120,126908
116120,133085
116120,115712
116120,138575
116120,125778
116121,135791
116121,136614
116121,122794
116121,119442
116122,127754
116122,122730
116122,123717
116122,133162
116123,118061
116123,124148
116123,139159
116123,120851
116124,127190
116124,130636
116124,119277
116124,120463
116124,136569
116124,139741
116124,142001
116126,140329
116126,137596
116126,137186
116126,123570
116126,121643
116126,141678
116127,126533
116127,139001
116127,129396
116127,138839
116127,142077
116127,117976
116127,120186
116128,129766
116128,141835
116128,133222
116128,138578
116128,116725
116128,127949
116128,140780
116129,93
116129,121717
116129,130073
116129,126062
116129,118376
116129,120267
116131,118902
116131,117394
116131,140013
116131,139001
116131,134061
116131,125926
116131,118150
116131,117730
116131,119826
116132,140501
116132,118258
116132,141381
116132,116614
116132,134807
116132,129826
116132,131978
116132,119042
116134,135845
116134,138646
116134,117281
116134,10
116134,135751
116134,120178
116134,120002
116134,131364
116134,126911
116135,133540
116135,119934
116135,118904
116135,132958
116135,136531
116135,131366
116135,118067
116135,134393
116135,126394
116136,138481
116136,131775
116136,117693
116136,141294
116136,135012
116136,135851
116136,140960
116136,126354
116136,129474
116137,140320
116137,125531
116137,125137
116137,118509
116137,120465
116137,137968
116137,140677
116137,137784
116138,141496
116138,132810
116138,128320
116138,140447
116138,116966
116138,133905
116138,124903
116138,132507
116138,131487
116138,117767
116139,140538
116139,138725
116139,124669
116139,139266
116139,132092
116139,127302
116139,128679
116140,129438
116140,128866
116140,124243
116140,118648
116140,135954
116140,128532
116140,119830
116140,134158
116140,140606
116140,121992
116141,133559
116141,141402
116141,130982
116141,140888
116141,133757
116141,117333
116142,140969
116142,123263
116142,122633
116142,126985
116142,138396
116142,127365
116142,140932
116142,121331
116142,117682
116142,131093
116143,140028
116143,116958
116143,130031
116143,127760
116143,133021
116143,134926
116144,123166
116144,131277
116144,139783
116144,120691
116144,131899
116144,120831
116144,119552
116145,127583
116145,121822
116145,124135
116145,115716
116145,127828
116145,135698
116145,123340
116145,119209
116146,134920
116146,133434
116146,117218
116146,130851
116146,122759
116146,115717
116148,121102
116148,134621
116148,127665
116148,139367
116148,119878
116148,118409
116148,128648
116148,140367
116149,128363
116149,121470
116149,132649
116149,125856
116149,135951
116149,117242
116149,137745
116149,141858
116150,119619
116150,129569
116150,135368
116150,130440
116150,139253
116150,134940
116150,135248
116150,123255
116151,116557
116151,139756
116151,134387
116151,132588
116151,116580
116151,134443
116151,124999
116152,125560
116152,137318
116152,123065
116152,132960
116152,141289
116153,135118
116153,118472
116153,122832
116153,118474
116153,118328
116153,139564
116153,119210
116155,127474
116155,141941
116155,126942
116155,134172
116156,131653
116156,130010
116156,120728
116156,126667
116156,141817
116156,121345
116156,140502
116157,128567
116157,133792
116157,127885
116157,140482
116157,130657
116157,131314
116158,134619
116158,129562
116158,116385
116158,119707
116158,126946
116158,132950
116158,133399
116158,137967
116158,133492
116159,133347
116159,139616
116159,134573
116159,136233
116159,132453
116159,133975
116160,130344
116160,123130
116160,134104
116160,117948
116161,142102
116161,128665
116161,130732
116161,137454
116161,128889
116161,141548
116161,118332
116161,133631
116161,119550
116162,121438
116162,116026
116162,139283
116162,118510
116162,140393
116163,120514
116163,125675
116163,119844
116163,127130
116163,116170
116163,132993
116163,128195
116163,134180
116163,140543
116163,141722
116164,119680
116164,129327
116164,127024
116164,121036
116164,122332
116164,124733
116164,139421
116164,135762
116164,115884
116165,132414
116165,126509
116165,123105
116165,126064
116165,125618
116165,130961
116165,129186
116165,135249
116165,129091
116166,122977
116166,139866
116166,135943
116166,125617
116166,121725
116166,130822
116167,139174
116167,135590
116167,117167
116167,138967
116168,134395
116168,139893
116168,118761
116168,116314
116168,125157
116168,136363
116168,127034
116168,119830
116169,115957
116169,136838
116169,116920
116169,120916
116169,141679
116169,132864
116169,136437
116169,129268
116169,119732
116170,135492
116170,129539
116170,141487
116170,124010
116170,131309
116171,32
116171,131568
116171,140095
116171,119385
116171,120060
116171,127074
116171,129271
116171,136604
116171,126057
116172,138084
116172,125061
116172,119513
116172,141416
116172,126831
116172,122370
116172,131589
116173,123215
116173,125165
116173,132180
116173,120999
116173,118475
116173,116354
116173,117646
116173,137880
116173,120251
116174,123375
116174,125906
116174,127978
116174,132223
116174,122727
116175,125000
116175,127899
116175,128032
116175,128805
116176,126353
116176,16
116176,124201
116176,126820
116176,123497
116176,135902
116176,130789
116176,117866
116176,137954
116177,128126
116177,130534
116177,131590
116177,127574
116177,117638
116177,124993
116177,125138
116179,129086
116179,138895
116179,124556
116179,118571
116180,137404
116180,128110
116180,140725
116180,139343
116181,120849
116181,116528
116181,62
116181,126765
116181,120758
116181,141455
116181,136316
116181,139697
116181,124579
116181,116252
116182,139225
116182,127084
116182,127635
116182,129236
116182,137922
116182,122498
116182,133889
116182,120813
116182,119312
116182,138207
116183,123177
116183,121728
116183,137873
116183,120184
116183,133025
116183,122898
116183,116153
116183,122592
116183,140904
116183,127388
116184,141486
116184,129601
116184,117699
116184,140064
116184,122368
116185,116779
116185,121883
116185,134830
116185,127504
116185,125135
116186,131606
116186,138138
116186,138552
116186,126224
116187,133351
116187,138412
116187,129807
116187,120129
116187,130840
116187,133332
116187,119881
116187,118487
116188,117646
